trading_day,bias_overnight,bias_gap,bias_dayhist,y,on_range,gap,rth_range
2024-09-25,0,0,0,0,182.25,30.25,137.25
2024-09-26,0,1,0,1,308.75,308.5,330.0
2024-09-27,0,0,0,0,207.0,35.5,210.0
2024-09-30,0,0,0,0,168.5,44.0,229.25
2024-10-01,0,0,0,1,379.0,18.25,448.25
2024-10-02,0,0,0,0,194.75,35.25,256.0
2024-10-03,0,0,0,0,217.25,97.5,236.0
2024-10-04,0,1,0,0,321.75,239.5,232.25
2024-10-07,0,0,0,0,269.0,90.25,239.75
2024-10-08,0,0,0,0,398.0,104.25,260.0
2024-10-09,0,0,0,0,263.75,17.25,244.0
2024-10-10,0,0,0,0,152.25,98.75,206.75
2024-10-11,0,0,0,0,129.5,89.0,181.25
2024-10-14,0,0,0,0,257.25,102.0,155.0
2024-10-15,0,0,0,1,331.5,10.25,405.25
2024-10-16,0,0,0,0,90.75,9.5,174.25
2024-10-17,0,1,0,0,317.75,226.5,222.25
2024-10-18,0,0,0,0,188.75,102.0,99.0
2024-10-21,0,0,0,0,207.25,54.75,209.25
2024-10-22,0,0,0,0,183.5,117.75,233.25
2024-10-23,0,0,0,1,336.5,105.5,383.75
2024-10-24,0,0,1,0,160.0,154.0,148.25
2024-10-25,0,0,0,0,148.5,111.0,247.5
2024-10-28,0,0,0,0,186.5,130.25,141.0
2024-10-29,0,0,0,1,309.25,11.0,314.5
2024-10-30,0,0,0,0,318.75,33.5,184.5
2024-10-31,1,1,0,1,487.5,170.25,361.25
2024-11-01,0,0,1,0,166.75,56.0,230.0
2024-11-04,0,0,0,0,175.25,26.5,213.5
2024-11-05,0,0,0,0,344.25,66.5,226.0
2024-11-06,1,1,0,1,611.5,343.5,292.25
2024-11-07,1,0,0,1,391.0,112.75,249.75
2024-11-08,0,0,0,0,142.0,35.5,105.0
2024-11-11,0,0,0,0,135.75,48.75,194.25
2024-11-12,0,0,0,0,120.25,5.5,197.5
2024-11-13,0,0,0,0,142.25,26.5,211.25
2024-11-14,0,0,0,0,240.75,21.5,203.5
2024-11-15,1,1,0,1,491.0,250.25,368.75
2024-11-18,0,0,1,0,181.5,65.25,224.0
2024-11-19,1,0,0,1,409.5,109.25,284.5
2024-11-20,0,0,0,1,247.75,12.25,287.0
2024-11-21,0,0,0,1,293.5,123.25,393.0
2024-11-22,0,0,1,0,186.75,33.0,158.5
2024-11-25,0,1,0,1,182.75,168.5,301.0
2024-11-26,0,0,0,0,253.25,60.75,121.25
2024-11-27,0,0,0,1,221.25,53.25,264.75
2024-11-28,0,0,0,0,71.5,57.75,35.75
2024-11-29,0,0,0,0,125.75,58.0,212.25
2024-12-02,0,0,0,1,299.75,51.25,233.0
2024-12-03,0,0,0,0,183.75,59.0,154.25
2024-12-04,0,1,0,0,233.0,139.0,161.75
2024-12-05,0,0,0,0,100.75,2.0,108.5
2024-12-06,0,0,0,0,234.5,15.75,184.5
2024-12-09,0,0,0,0,243.25,43.25,212.0
2024-12-10,0,0,0,1,130.5,47.0,254.0
2024-12-11,1,1,0,1,387.0,182.25,246.75
2024-12-12,0,0,0,0,170.5,97.75,119.75
2024-12-13,0,1,0,1,146.5,151.75,241.25
2024-12-16,1,0,0,1,356.0,102.0,256.5
2024-12-17,0,1,0,0,141.0,224.5,142.0
2024-12-18,1,0,0,1,1077.25,35.0,921.75
2024-12-19,1,1,1,1,337.25,180.25,334.75
2024-12-20,1,1,1,1,622.0,165.5,652.25
2024-12-23,0,0,1,1,225.25,51.75,301.0
2024-12-24,0,0,1,1,138.5,70.0,251.0
2024-12-26,0,0,0,0,216.75,84.75,204.5
2024-12-27,0,1,0,1,308.75,161.5,364.75
2024-12-30,1,1,1,1,391.75,294.5,316.75
2024-12-31,0,0,1,1,327.75,44.0,307.75
2025-01-02,1,0,1,1,369.75,127.25,460.75
2025-01-03,1,0,1,1,369.5,124.25,298.5
2025-01-06,0,1,0,1,307.75,224.5,250.5
2025-01-07,1,0,0,1,440.5,41.75,526.75
2025-01-08,0,0,1,1,227.0,3.75,265.5
2025-01-10,1,1,0,1,384.25,167.0,322.5
2025-01-13,0,1,1,1,343.5,250.25,263.25
2025-01-14,0,0,0,1,223.75,123.25,356.0
2025-01-15,1,1,1,1,497.0,328.5,266.25
2025-01-16,1,0,0,1,395.0,99.0,253.75
2025-01-17,1,1,0,0,471.25,399.0,191.5
2025-01-20,0,0,0,0,199.25,123.25,157.0
2025-01-21,1,0,0,0,414.75,30.25,246.5
2025-01-22,0,1,0,0,236.75,199.75,191.5
2025-01-23,0,0,0,0,195.75,108.25,178.0
2025-01-24,0,0,0,0,167.0,2.25,234.75
2025-01-27,1,1,0,1,1010.25,784.75,321.25
2025-01-28,0,0,1,1,357.75,44.0,465.25
2025-01-29,0,0,1,0,303.75,23.75,238.25
2025-01-30,0,0,0,1,204.0,120.0,329.75
2025-01-31,0,0,1,1,282.25,150.0,429.5
2025-02-03,1,1,1,1,637.5,364.75,406.75
2025-02-04,1,0,1,1,452.25,15.0,289.75
2025-02-05,0,0,0,1,366.5,117.5,268.25
2025-02-06,0,0,0,0,170.75,15.25,170.25
2025-02-07,0,0,0,1,349.25,15.0,414.75
2025-02-10,1,1,1,0,433.25,176.25,151.5
2025-02-11,0,0,0,0,162.5,136.75,171.0
2025-02-12,0,1,0,1,352.75,240.25,303.25
2025-02-13,0,0,0,1,358.75,67.5,288.75
2025-02-14,0,0,0,0,177.5,0.5,136.0
2025-02-17,0,0,0,0,85.75,46.5,60.25
2025-02-18,0,0,0,0,121.5,22.5,165.0
2025-02-19,0,0,0,0,112.5,31.25,181.75
2025-02-20,0,0,0,1,116.0,36.75,276.25
2025-02-21,1,0,0,1,593.5,41.25,526.0
2025-02-24,1,0,1,1,405.75,70.5,393.25
2025-02-25,0,0,1,1,313.25,30.5,407.0
2025-02-26,0,0,1,1,236.25,88.25,345.0
2025-02-27,1,0,0,1,804.0,148.5,783.5
2025-02-28,1,0,1,1,414.25,17.75,484.0
2025-03-03,1,0,1,1,636.5,135.5,803.25
2025-03-04,0,0,1,1,331.75,130.75,657.25
2025-03-05,0,0,1,1,283.75,24.0,510.5
2025-03-06,1,1,1,1,571.5,347.0,510.5
2025-03-07,0,0,1,1,243.75,56.75,520.75
2025-03-10,1,1,1,1,740.0,343.0,630.25
2025-03-11,1,0,1,1,443.75,43.25,486.5
2025-03-12,0,1,1,1,401.75,303.75,381.75
2025-03-13,1,0,0,1,450.5,35.5,411.5
2025-03-14,0,1,0,1,407.25,213.0,316.5
2025-03-17,0,0,0,1,287.25,2.5,330.75
2025-03-18,0,0,0,0,366.75,65.75,296.5
2025-03-19,0,0,0,1,322.75,81.75,435.75
2025-03-20,0,0,0,1,358.75,166.5,348.25
2025-03-21,0,1,0,1,375.25,223.75,366.25
2025-03-24,0,1,0,0,331.5,303.5,180.5
2025-03-25,0,0,0,0,232.75,35.5,134.0
2025-03-26,1,0,0,1,455.75,49.0,433.75
2025-03-27,0,0,0,0,160.25,83.75,261.25
2025-03-28,1,0,0,1,650.5,84.25,519.75
2025-03-31,0,1,1,1,336.75,294.75,512.75
2025-04-01,0,0,1,1,346.0,69.75,382.0
2025-04-02,1,1,0,1,969.0,275.25,573.0
2025-04-03,1,1,1,1,562.75,822.75,409.25
2025-04-04,1,1,0,1,1326.25,533.25,720.5
2025-04-07,1,1,1,1,1305.25,607.75,1686.75
2025-04-08,1,1,1,1,1032.0,588.75,1385.25
2025-04-09,1,0,1,1,2633.0,31.5,2191.75
2025-04-10,1,1,1,1,947.5,481.0,953.5
2025-04-11,1,0,1,1,766.5,68.25,603.25
2025-04-14,0,1,1,1,465.0,424.0,516.75
2025-04-15,0,0,0,0,230.75,46.0,260.25
2025-04-16,0,1,0,1,524.75,375.0,619.0
2025-04-17,0,0,1,0,306.0,111.0,264.75
2025-04-21,0,0,0,1,495.25,244.25,465.75
2025-04-22,0,0,0,1,572.75,230.0,413.25
2025-04-23,0,1,0,1,354.0,569.25,436.0
2025-04-24,1,0,0,1,822.0,87.5,492.0
2025-04-25,0,0,0,0,374.75,17.0,320.0
2025-04-28,0,0,0,0,177.5,18.25,365.0
2025-04-29,0,0,0,0,289.0,96.75,288.5
2025-04-30,1,1,0,1,647.0,343.75,613.5
2025-05-01,0,1,1,0,279.75,329.0,268.75
2025-05-02,0,0,0,0,476.75,213.75,257.5
2025-05-05,0,0,0,0,233.75,175.25,206.0
2025-05-06,0,0,0,0,253.75,269.75,288.75
2025-05-07,0,0,0,0,335.0,24.0,376.5
2025-05-08,0,0,0,0,352.0,212.5,359.5
2025-05-09,0,0,0,0,209.5,74.25,222.25
2025-05-12,0,1,0,0,622.25,782.25,264.25
2025-05-13,0,0,0,0,456.5,54.5,373.75
2025-05-14,0,0,0,0,177.0,44.25,147.0
2025-05-15,0,0,0,0,252.5,94.0,281.5
2025-05-16,0,0,0,0,161.25,48.25,193.0
2025-05-19,0,0,0,0,415.0,303.0,344.0
2025-05-20,0,0,0,0,168.75,110.75,175.75
2025-05-21,0,0,0,1,333.5,168.25,486.75
2025-05-22,0,0,0,0,204.5,22.25,224.0
2025-05-23,0,1,0,0,508.75,334.25,262.25
2025-05-26,0,0,0,0,334.75,282.25,92.25
2025-05-27,0,0,0,0,338.75,25.0,295.0
2025-05-28,0,0,0,0,217.75,39.0,215.75
2025-05-29,0,0,0,1,489.75,301.5,378.25
2025-05-30,0,0,0,0,195.5,29.0,361.75
2025-06-02,0,0,0,0,413.75,81.5,309.25
2025-06-03,0,0,0,0,308.0,13.0,249.75
2025-06-04,0,0,0,0,113.0,22.0,161.75
2025-06-05,0,0,0,1,388.75,54.75,432.75
2025-06-06,0,0,0,0,348.75,210.0,158.5
2025-06-09,0,0,0,0,108.75,8.5,142.25
2025-06-10,0,0,0,0,241.5,18.0,249.25
2025-06-11,0,0,0,0,227.75,52.25,276.5
2025-06-12,0,0,0,0,230.25,58.5,161.5
2025-06-13,0,0,0,0,449.5,256.75,254.5
2025-06-16,0,1,0,0,464.75,362.5,211.0
2025-06-17,0,0,0,0,240.25,112.25,228.5
2025-06-18,0,0,0,0,202.5,35.75,215.75
2025-06-19,0,0,0,0,234.0,164.5,136.5
2025-06-20,0,1,0,1,367.0,370.5,370.75
2025-06-23,0,0,0,1,523.5,26.5,354.5
2025-06-24,0,0,0,0,354.75,213.0,187.75
2025-06-25,0,0,0,0,126.5,94.0,160.0
2025-06-26,0,0,0,0,239.75,89.75,216.5
2025-06-27,0,0,0,0,127.5,34.0,223.75
2025-06-30,0,0,0,0,166.0,120.25,154.0
2025-07-01,0,0,0,0,244.0,82.75,251.25
2025-07-02,0,0,0,0,272.0,38.75,208.0
2025-07-03,0,0,0,0,112.5,87.25,171.5
2025-07-04,0,0,0,0,181.0,141.5,58.5
2025-07-07,0,0,0,0,205.25,38.75,197.75
2025-07-08,0,0,0,0,162.5,51.25,121.75
2025-07-09,0,0,0,0,217.25,86.75,194.25
2025-07-10,0,0,0,0,100.0,21.25,188.75
2025-07-11,0,0,0,0,218.0,99.75,158.75
2025-07-14,0,0,0,0,237.25,12.5,225.25
2025-07-15,0,0,0,0,223.25,165.75,172.75
2025-07-16,0,0,0,1,155.75,22.5,264.25
2025-07-17,0,0,0,0,258.0,25.75,215.25
2025-07-18,0,0,0,0,103.0,42.75,140.0
2025-07-21,0,0,0,0,150.25,29.5,170.0
2025-07-22,0,0,0,1,181.75,1.75,244.75
2025-07-23,0,0,0,0,246.25,40.5,182.5
2025-07-24,0,0,0,0,95.75,49.5,126.5
2025-07-25,0,0,0,0,105.5,16.0,146.75
2025-07-28,0,0,0,0,120.25,50.25,90.75
2025-07-29,0,0,0,1,170.0,103.75,230.25
2025-07-30,0,0,0,1,239.75,30.25,234.75
2025-07-31,1,1,0,1,561.5,263.5,446.5
2025-08-01,1,1,1,1,483.0,265.75,307.25
2025-08-04,1,1,1,1,531.75,213.5,219.25
2025-08-05,0,0,0,1,322.25,52.0,283.75
2025-08-06,1,0,0,1,380.5,35.0,296.0
2025-08-07,0,0,1,1,252.75,176.25,341.25
2025-08-08,0,0,1,0,265.25,39.75,194.5
2025-08-11,0,0,0,1,157.5,2.0,217.5
2025-08-12,0,0,0,1,356.5,94.5,327.25
2025-08-13,0,0,1,0,127.25,110.5,183.0
2025-08-14,0,0,0,0,171.75,85.0,164.25
2025-08-15,0,0,0,0,185.0,12.25,176.0
2025-08-18,0,0,0,0,143.25,37.0,105.75
2025-08-19,1,0,0,1,375.5,34.25,345.5
2025-08-20,0,0,1,1,182.5,44.5,396.75
2025-08-21,0,0,1,1,170.0,64.5,228.75
2025-08-22,1,0,0,1,513.25,46.75,443.75
2025-08-25,0,0,1,0,148.0,69.0,171.75
2025-08-26,0,0,0,0,239.75,25.25,173.25
2025-08-27,0,0,0,0,256.0,45.5,169.0
2025-08-28,0,0,0,1,287.75,20.5,231.25
2025-08-29,0,0,0,1,312.0,114.5,266.5
2025-09-01,0,0,0,0,183.75,2.75,63.75
2025-09-02,1,1,0,1,451.0,402.5,265.0
2025-09-03,0,1,0,0,180.25,146.25,207.75
2025-09-04,0,0,0,1,278.5,28.25,270.5
2025-09-05,0,1,1,1,232.0,208.25,397.5
2025-09-08,0,0,1,0,159.75,93.75,129.5
2025-09-09,0,0,0,0,127.25,31.5,161.25
2025-09-10,0,1,0,1,184.25,131.25,215.75
2025-09-11,0,0,0,0,179.0,103.25,139.0
2025-09-12,0,0,0,0,150.5,28.75,157.0
2025-09-15,0,0,0,0,238.0,68.25,143.75
2025-09-16,0,1,0,0,125.5,276.75,101.25
2025-09-17,0,0,0,1,97.0,3.0,309.0
2025-09-18,1,1,1,1,273.5,203.75,217.0
2025-09-19,0,0,0,0,224.75,69.75,180.0
2025-09-22,0,0,0,1,253.5,45.0,213.0
2025-09-23,0,0,0,1,202.25,2.5,230.5
2025-09-24,0,0,0,1,175.0,54.0,271.25
2025-09-25,0,1,1,1,252.25,163.0,275.0
2025-09-26,0,0,1,1,179.0,22.25,217.5
2025-09-29,0,1,0,0,185.75,125.75,194.5
2025-09-30,0,0,0,0,147.0,16.75,191.25
2025-10-01,1,1,0,1,380.25,134.25,311.0
2025-10-02,0,1,1,0,179.0,153.25,175.25
2025-10-03,0,0,0,1,223.75,25.25,248.0
2025-10-06,0,1,0,0,247.5,217.5,142.75
2025-10-07,0,0,0,1,230.75,53.25,280.25
2025-10-08,1,0,1,1,338.5,35.0,270.5
2025-10-09,0,0,0,0,122.75,0.5,174.0
2025-10-10,1,0,0,1,1198.5,18.5,1003.75
2025-10-13,1,1,1,1,463.0,422.0,240.5
2025-10-14,1,1,0,1,542.0,282.25,524.0
2025-10-15,0,1,1,1,284.75,245.25,454.25
2025-10-16,1,0,1,1,353.75,120.5,536.5
2025-10-17,1,0,1,1,633.25,95.25,382.0
2025-10-20,1,0,1,1,371.75,130.25,240.25
2025-10-21,0,0,0,0,139.25,1.25,144.5
2025-10-22,0,0,0,1,315.0,26.0,484.25
2025-10-23,0,0,1,1,361.75,24.5,289.5
2025-10-24,0,1,0,0,250.25,214.0,139.0
2025-10-27,0,1,0,0,327.5,306.75,185.25
2025-10-28,0,0,0,1,235.75,90.5,226.0
2025-10-29,0,0,0,1,219.0,105.75,279.0
2025-10-30,1,0,0,1,546.5,154.5,311.25
2025-10-31,0,1,0,1,305.75,327.5,311.75
2025-11-03,0,1,1,1,236.0,243.0,253.0
2025-11-04,1,1,0,1,588.5,368.75,348.75
2025-11-05,1,0,1,1,480.75,37.25,390.75
2025-11-06,1,0,1,1,582.25,67.5,487.5
2025-11-07,0,0,1,1,292.75,148.75,464.0
2025-11-10,1,1,1,1,477.25,375.0,307.75
2025-11-11,0,0,0,0,196.25,107.75,217.25
2025-11-12,0,0,0,1,211.25,131.25,291.75
2025-11-13,1,0,0,1,642.25,148.5,499.5
2025-11-14,1,1,1,1,505.25,377.25,667.5
2025-11-17,1,0,1,1,484.75,108.0,522.75
2025-11-18,0,0,1,1,435.75,169.75,452.0
2025-11-19,1,0,1,1,529.75,25.75,480.0
2025-11-20,1,1,1,1,1195.25,486.75,1210.5
2025-11-21,0,0,1,1,456.5,65.75,669.25
2025-11-24,1,0,1,1,614.0,208.5,479.75
2025-11-25,0,0,1,1,278.0,78.75,533.75
2025-11-26,0,0,1,0,270.0,142.75,240.75
2025-11-27,0,0,0,0,51.5,5.5,32.25
2025-11-28,0,0,0,0,117.0,59.75,170.75
2025-12-01,0,1,0,1,348.75,230.0,286.75
2025-12-02,0,0,0,0,283.75,90.5,256.25
2025-12-03,0,0,0,0,257.75,105.0,255.75
2025-12-04,0,0,0,0,129.75,54.5,226.25
2025-12-05,0,0,0,0,176.5,52.25,216.75
2025-12-08,0,0,0,1,177.0,65.5,297.0
2025-12-09,0,0,0,0,140.5,50.0,178.5
2025-12-10,0,0,0,1,197.5,55.75,341.5
2025-12-11,0,0,0,1,480.5,157.25,332.75
2025-12-12,1,0,0,1,534.75,155.0,502.75
2025-12-15,0,0,1,1,331.25,197.75,375.5
2025-12-16,0,0,0,0,309.75,147.0,274.0
2025-12-17,1,0,0,1,616.0,49.5,561.5
2025-12-18,0,1,1,0,384.75,387.0,256.25
2025-12-19,0,0,0,0,390.5,109.75,244.75
2025-12-22,0,0,0,0,154.25,199.25,165.5
2025-12-23,0,0,0,0,213.75,44.0,193.0
2025-12-24,0,0,0,0,54.25,15.5,110.5
2025-12-26,0,0,0,0,80.75,37.5,100.75
2025-12-29,0,0,0,0,237.5,159.75,171.0
2025-12-30,0,0,0,0,84.75,48.75,125.75
2025-12-31,0,0,0,0,291.75,1.0,247.75
2026-01-02,0,1,0,1,365.5,231.75,538.25
2026-01-05,0,1,1,0,240.75,257.75,169.5
2026-01-06,0,0,0,0,306.25,49.0,229.0
2026-01-07,0,0,0,0,117.75,22.75,227.25
2026-01-08,0,0,0,0,179.25,48.5,233.25
2026-01-09,0,0,0,1,316.5,31.75,370.25
2026-01-12,0,0,0,0,341.5,187.25,276.75
2026-01-13,0,0,0,0,200.25,1.75,239.75
2026-01-14,0,0,0,1,373.75,164.0,370.0
2026-01-15,0,1,0,0,390.5,288.25,273.5
2026-01-16,0,0,0,1,207.25,149.25,301.0
2026-01-19,0,1,0,0,301.5,391.75,181.75
2026-01-20,0,0,0,1,343.5,155.25,331.0
2026-01-21,1,0,0,1,504.75,53.75,524.75
2026-01-22,0,1,1,0,256.5,258.25,197.5
2026-01-23,0,0,0,1,198.5,54.5,283.0
2026-01-26,0,0,0,0,471.5,13.5,228.5
2026-01-27,0,0,0,0,279.25,138.25,197.25
2026-01-28,0,0,0,0,352.75,177.25,204.5
2026-01-29,0,0,0,1,346.5,17.25,641.25
2026-01-30,0,0,1,1,393.5,158.0,370.5
2026-02-02,1,0,0,1,716.5,133.5,408.75
2026-02-03,1,0,0,1,647.25,78.25,734.5
2026-02-04,1,0,1,1,639.5,60.25,602.5
2026-02-05,1,1,1,1,762.25,227.0,424.25
2026-02-06,1,0,0,1,924.0,120.75,521.0
2026-02-09,0,0,1,1,407.0,89.25,473.5
2026-02-10,0,0,0,0,213.25,38.0,249.5
2026-02-11,0,1,0,1,304.5,199.5,407.5
2026-02-12,1,0,0,1,676.0,68.5,672.25
2026-02-13,0,0,1,1,244.5,21.25,416.75
2026-02-16,0,0,0,0,168.75,39.75,127.0
2026-02-17,0,0,0,1,324.0,87.25,440.25
2026-02-18,0,0,0,1,265.25,32.0,376.5
2026-02-19,0,0,0,0,258.0,123.5,213.75
2026-02-20,0,0,0,1,392.0,147.75,462.75
2026-02-23,0,0,1,1,301.5,93.0,372.25
2026-02-24,0,0,0,1,277.0,36.25,386.75
2026-02-25,1,0,0,0,502.75,130.5,240.0
2026-02-26,0,0,0,1,393.75,42.75,480.0
2026-02-27,0,1,1,0,303.25,267.0,256.75
2026-03-02,1,1,0,1,551.75,353.75,494.75
2026-03-03,1,1,1,1,641.75,487.5,499.5
2026-03-04,1,0,1,1,665.0,96.0,403.5
2026-03-05,0,0,0,1,280.75,132.25,434.25
2026-03-06,1,1,0,0,528.5,362.75,316.0
2026-03-09,1,1,0,1,1026.75,234.75,741.75
2026-03-10,0,0,1,1,314.25,0.5,325.25
2026-03-11,0,0,0,0,228.25,49.25,306.25
2026-03-12,0,1,0,0,432.75,208.25,291.75
2026-03-13,0,0,0,1,401.5,89.75,454.25
2026-03-16,0,1,0,0,419.75,258.25,214.0
2026-03-17,0,1,0,0,301.5,331.25,168.5
2026-03-18,1,0,0,1,646.75,81.5,357.5
2026-03-19,0,0,0,1,324.25,223.5,367.25
2026-03-20,1,0,0,1,565.25,86.75,520.25
2026-03-23,1,1,1,1,990.75,380.25,385.0
2026-03-24,0,0,0,0,354.25,143.25,250.0
2026-03-25,0,0,0,0,219.75,211.5,238.75
2026-03-26,1,0,0,1,659.25,216.25,466.25
2026-03-27,1,0,0,1,744.75,133.0,395.25
2026-03-30,0,0,0,1,488.5,200.25,513.75
2026-03-31,1,1,1,1,985.5,245.25,596.5
2026-04-01,0,0,1,0,364.75,178.5,305.5
2026-04-02,0,1,0,1,579.25,436.5,589.75
2026-04-06,0,0,1,0,417.25,44.0,250.5
2026-04-07,0,0,0,1,317.75,119.75,439.25
2026-04-08,1,1,0,0,897.25,830.0,325.25
2026-04-09,0,0,0,0,304.0,1.5,313.0
2026-04-10,0,0,0,0,173.5,66.25,171.5
2026-04-13,1,0,0,1,675.75,68.5,390.25
2026-04-14,0,0,0,0,445.75,118.25,347.0
2026-04-15,0,0,0,1,437.0,22.0,394.5
2026-04-16,0,0,0,0,147.0,75.5,287.0
2026-04-17,0,0,0,0,401.5,208.75,253.5
2026-04-20,0,0,0,0,275.25,31.25,257.0
2026-04-21,0,0,0,0,300.75,63.0,333.25
2026-04-22,0,1,0,0,410.0,239.25,285.25
2026-04-23,0,0,0,1,252.0,65.0,476.0
2026-04-24,0,1,0,0,455.75,284.0,332.75
2026-04-27,0,0,0,0,198.25,23.5,154.25
2026-04-28,0,1,0,0,476.5,283.5,244.5
2026-04-29,0,0,0,0,322.0,37.25,214.0
2026-04-30,0,0,0,1,437.5,151.75,461.5
2026-05-01,0,0,0,0,302.75,54.25,302.5
2026-05-04,0,0,0,0,315.5,17.25,326.75
2026-05-05,0,0,0,0,519.5,208.25,218.5
2026-05-06,0,1,0,1,554.75,254.25,389.25
2026-05-07,0,0,0,1,182.5,39.75,391.5
2026-05-08,1,0,0,1,841.25,193.5,477.25
2026-05-11,0,0,1,0,208.25,34.5,233.5
2026-05-12,0,0,0,1,355.0,216.25,554.5
2026-05-13,0,0,1,1,490.75,112.25,490.0
2026-05-14,0,0,1,0,290.75,0.75,329.75
2026-05-15,1,1,0,1,622.75,408.5,397.5
2026-05-18,0,0,0,1,495.75,107.5,542.75
2026-05-19,0,0,1,1,387.75,249.25,463.25
2026-05-20,1,0,0,1,601.0,149.75,388.0
2026-05-21,0,0,0,1,359.5,178.25,426.5
2026-05-22,0,0,0,0,228.0,134.75,257.5
2026-05-25,0,1,0,0,323.0,387.75,86.0
2026-05-26,0,0,0,0,340.75,60.75,292.5
2026-05-27,0,0,0,0,353.0,108.25,316.25
2026-05-28,0,0,0,1,575.75,6.25,421.75
2026-05-29,0,0,0,0,194.25,77.0,266.0
2026-06-01,0,0,0,1,304.0,54.25,397.0
2026-06-02,0,0,0,0,445.75,14.5,296.75
2026-06-03,0,0,0,0,319.75,47.5,312.25
2026-06-04,0,1,0,1,383.0,367.0,451.0
2026-06-05,1,1,0,1,1644.5,449.25,1127.0
2026-06-08,1,1,1,1,783.25,510.0,411.75
2026-06-09,1,1,0,1,665.75,284.75,1619.75
2026-06-10,1,1,1,1,759.0,263.0,757.5
2026-06-11,1,0,1,1,1258.5,224.5,964.75
2026-06-12,0,0,1,1,469.75,38.25,528.0
2026-06-15,1,1,1,0,795.75,983.75,316.75
2026-06-16,1,0,0,1,701.75,61.25,587.0
2026-06-17,0,0,1,1,591.0,217.5,622.75
2026-06-18,0,1,1,1,655.5,599.0,391.25
2026-06-19,0,0,0,0,383.0,47.0,71.25
2026-06-22,0,0,0,1,537.0,171.5,465.0
2026-06-23,1,1,0,1,1067.0,934.5,469.5
2026-06-24,1,0,0,1,671.5,60.75,644.5
2026-06-25,0,1,1,1,518.75,639.0,902.0
2026-06-26,1,1,1,1,733.75,388.0,535.25
2026-06-29,1,1,1,1,772.75,326.75,795.0
2026-06-30,0,0,1,1,608.5,0.5,565.75
2026-07-01,0,0,1,0,546.5,277.5,303.75
2026-07-02,1,0,0,1,805.75,5.25,964.5
